date,user_id,state,device,source,medium,sessions,purchases
2026-02-19,U0985,CA,desktop,email,email,4,1
2026-02-19,U0989,TX,mobile,google,organic,4,0
2026-02-19,U0990,CA,mobile,google,organic,3,0
2026-02-20,U0502,OH,mobile,instagram,paid_social,3,0
2026-02-20,U0531,CA,desktop,google,organic,2,0
2026-02-20,U0540,GA,mobile,google,organic,3,0
2026-02-20,U0562,FL,mobile,google,organic,3,0
2026-02-20,U0567,FL,mobile,facebook,paid_social,2,0
2026-02-20,U0570,NY,tablet,google,organic,1,0
2026-02-20,U0599,TX,mobile,instagram,paid_social,1,0
2026-02-20,U0638,NY,desktop,google,cpc,2,0
2026-02-20,U0651,CA,desktop,google,organic,3,0
2026-02-20,U0653,IL,mobile,partner_blog,referral,4,1
2026-02-20,U0654,CO,mobile,direct,(none),3,0
2026-02-20,U0659,IL,tablet,facebook,paid_social,2,0
2026-02-20,U0661,NY,tablet,google,cpc,1,1
2026-02-20,U0677,TX,mobile,email,email,2,0
2026-02-20,U0710,NJ,desktop,google,cpc,1,1
2026-02-20,U0715,GA,tablet,facebook,paid_social,2,0
2026-02-20,U0717,OH,mobile,google,cpc,2,0
2026-02-20,U0725,IL,desktop,facebook,paid_social,2,0
2026-02-20,U0737,VA,desktop,google,organic,5,0
2026-02-20,U0762,WA,desktop,google,organic,2,0
2026-02-20,U0804,WA,mobile,google,cpc,1,0
2026-02-20,U0833,FL,mobile,google,cpc,4,0
2026-02-20,U0837,TX,mobile,facebook,paid_social,2,0
2026-02-20,U0856,NC,mobile,newsletter,email,1,0
2026-02-20,U0863,CA,mobile,google,organic,2,0
2026-02-20,U0881,FL,mobile,email,email,1,0
2026-02-20,U0883,NY,mobile,google,organic,1,0
2026-02-20,U0940,TX,desktop,facebook,paid_social,2,1
2026-02-20,U0948,CA,mobile,google,organic,1,0
2026-02-20,U0952,CA,mobile,google,organic,1,0
2026-02-20,U0964,NC,desktop,facebook,paid_social,1,0
2026-02-20,U0991,CA,mobile,facebook,paid_social,2,0
2026-02-20,U0998,MA,desktop,facebook,paid_social,3,0
2026-02-21,U0530,CA,desktop,facebook,paid_social,1,0
2026-02-21,U0564,OH,desktop,google,organic,2,0
2026-02-21,U0574,IL,desktop,partner_blog,referral,1,0
2026-02-21,U0586,IL,desktop,affiliate,referral,3,0
2026-02-21,U0607,VA,mobile,google,cpc,3,0
2026-02-21,U0635,GA,desktop,instagram,paid_social,3,0
2026-02-21,U0636,TX,mobile,direct,(none),4,0
2026-02-21,U0641,PA,desktop,google,organic,3,0
2026-02-21,U0658,NY,mobile,facebook,paid_social,3,0
2026-02-21,U0673,CA,mobile,google,cpc,2,0
2026-02-21,U0687,IL,desktop,facebook,paid_social,2,0
2026-02-21,U0695,CA,mobile,direct,(none),2,0
2026-02-21,U0717,OH,mobile,google,cpc,2,0
2026-02-21,U0733,IL,desktop,google,cpc,2,0
2026-02-21,U0743,TX,mobile,google,cpc,1,0
2026-02-21,U0758,IL,desktop,google,cpc,4,0
2026-02-21,U0780,TX,desktop,email,email,2,0
2026-02-21,U0795,NC,mobile,google,organic,3,0
2026-02-21,U0799,TX,mobile,google,organic,2,0
2026-02-21,U0851,NJ,mobile,google,organic,4,0
2026-02-21,U0871,TX,desktop,direct,(none),1,0
2026-02-21,U0885,VA,mobile,newsletter,email,2,0
2026-02-21,U0900,TX,mobile,newsletter,email,2,0
2026-02-21,U0919,IL,mobile,google,organic,1,0
2026-02-21,U0932,OH,mobile,google,cpc,3,0
2026-02-21,U0945,VA,mobile,instagram,paid_social,2,0
2026-02-21,U0962,NJ,desktop,direct,(none),1,0
2026-02-21,U0977,FL,desktop,partner_blog,referral,5,0
2026-02-21,U0987,FL,mobile,email,email,3,0
2026-02-21,U0988,CA,tablet,google,organic,1,0
2026-02-21,U0999,NC,mobile,direct,(none),3,1
2026-02-22,U0504,CA,mobile,affiliate,referral,3,0
2026-02-22,U0510,FL,desktop,instagram,paid_social,2,0
2026-02-22,U0513,CA,desktop,direct,(none),2,0
2026-02-22,U0524,GA,mobile,google,organic,2,0
2026-02-22,U0551,FL,mobile,google,cpc,4,0
2026-02-22,U0559,CA,desktop,google,cpc,1,0
2026-02-22,U0575,CA,mobile,direct,(none),3,0
2026-02-22,U0596,CA,desktop,google,cpc,5,1
2026-02-22,U0625,CO,mobile,bing,cpc,2,0
2026-02-22,U0646,CA,mobile,facebook,paid_social,3,0
2026-02-22,U0664,TX,mobile,google,cpc,2,0
2026-02-22,U0687,IL,desktop,facebook,paid_social,3,0
2026-02-22,U0695,CA,mobile,direct,(none),1,0
2026-02-22,U0704,FL,mobile,affiliate,referral,1,0
2026-02-22,U0706,CA,mobile,direct,(none),3,0
2026-02-22,U0722,FL,mobile,google,organic,4,0
2026-02-22,U0734,NY,mobile,instagram,paid_social,1,1
2026-02-22,U0771,WA,mobile,affiliate,referral,1,0
2026-02-22,U0772,IL,mobile,google,organic,2,0
2026-02-22,U0785,FL,tablet,google,cpc,1,0
2026-02-22,U0791,WA,mobile,google,cpc,2,0
2026-02-22,U0792,CA,mobile,google,cpc,1,0
2026-02-22,U0819,TX,mobile,google,organic,1,0
2026-02-22,U0821,PA,desktop,google,cpc,3,0
2026-02-22,U0836,NY,mobile,google,cpc,2,0
2026-02-22,U0837,TX,mobile,facebook,paid_social,3,0
2026-02-22,U0839,MA,desktop,affiliate,referral,1,1
2026-02-22,U0840,TX,mobile,instagram,paid_social,2,0
2026-02-22,U0854,CA,desktop,google,cpc,3,0
2026-02-22,U0866,PA,mobile,facebook,paid_social,2,0
2026-02-22,U0875,NJ,mobile,google,organic,2,0
2026-02-22,U0897,NY,mobile,google,organic,3,0
2026-02-22,U0938,FL,desktop,direct,(none),3,0
2026-02-22,U0942,AZ,mobile,google,organic,1,0
2026-02-22,U0944,CA,desktop,google,cpc,1,0
2026-02-22,U0981,TX,desktop,google,cpc,2,1
2026-02-22,U0985,CA,desktop,email,email,3,0
2026-02-22,U0994,IL,mobile,google,cpc,1,0
2026-02-23,U0501,NY,desktop,google,organic,6,0
2026-02-23,U0528,TX,mobile,direct,(none),1,0
2026-02-23,U0533,NJ,mobile,facebook,paid_social,1,0
2026-02-23,U0543,VA,mobile,newsletter,email,3,0
2026-02-23,U0546,OH,mobile,google,organic,2,0
2026-02-23,U0550,PA,tablet,email,email,1,0
2026-02-23,U0560,TX,desktop,direct,(none),2,0
2026-02-23,U0562,FL,mobile,google,organic,1,0
2026-02-23,U0593,NC,desktop,instagram,paid_social,1,0
2026-02-23,U0598,TX,desktop,facebook,paid_social,4,0
2026-02-23,U0656,CA,mobile,direct,(none),2,0
2026-02-23,U0660,OH,mobile,google,organic,1,0
2026-02-23,U0662,NY,mobile,email,email,3,0
2026-02-23,U0680,PA,mobile,google,organic,3,0
2026-02-23,U0694,WA,desktop,email,email,3,1
2026-02-23,U0696,OH,tablet,affiliate,referral,2,0
2026-02-23,U0697,CO,desktop,google,organic,1,0
2026-02-23,U0700,CO,mobile,google,cpc,1,0
2026-02-23,U0704,FL,mobile,affiliate,referral,2,0
2026-02-23,U0731,IL,desktop,google,cpc,3,0
2026-02-23,U0737,VA,desktop,google,organic,4,0
2026-02-23,U0749,TX,desktop,facebook,paid_social,1,0
2026-02-23,U0751,PA,mobile,google,cpc,2,0
2026-02-23,U0808,VA,mobile,google,organic,4,0
2026-02-23,U0820,TX,desktop,bing,cpc,2,0
2026-02-23,U0837,TX,mobile,facebook,paid_social,4,1
2026-02-23,U0861,VA,mobile,google,organic,2,0
2026-02-23,U0878,AZ,mobile,direct,(none),1,0
2026-02-23,U0899,CA,mobile,google,cpc,3,0
2026-02-23,U0926,FL,mobile,instagram,paid_social,2,0
2026-02-23,U0965,CA,desktop,email,email,1,0
2026-02-23,U0970,OH,mobile,instagram,paid_social,2,0
2026-02-23,U0992,PA,mobile,instagram,paid_social,2,0
2026-02-24,U0503,NC,desktop,google,cpc,2,0
2026-02-24,U0511,WA,desktop,direct,(none),5,0
2026-02-24,U0519,IL,mobile,google,organic,1,0
2026-02-24,U0522,IL,mobile,google,cpc,1,0
2026-02-24,U0523,FL,tablet,google,organic,2,0
2026-02-24,U0524,GA,mobile,google,organic,2,0
2026-02-24,U0525,CA,mobile,google,cpc,2,0
2026-02-24,U0534,TX,desktop,google,organic,3,0
2026-02-24,U0571,NY,mobile,direct,(none),2,0
2026-02-24,U0600,NC,desktop,instagram,paid_social,4,0
2026-02-24,U0604,OH,mobile,email,email,2,0
2026-02-24,U0609,TX,desktop,bing,cpc,4,0
2026-02-24,U0613,NJ,mobile,google,organic,3,0
2026-02-24,U0622,MA,tablet,google,organic,1,0
2026-02-24,U0648,IL,mobile,instagram,paid_social,1,0
2026-02-24,U0651,CA,desktop,google,organic,2,0
2026-02-24,U0682,IL,desktop,google,organic,1,0
2026-02-24,U0729,CA,desktop,newsletter,email,2,0
2026-02-24,U0773,PA,desktop,instagram,paid_social,2,0
2026-02-24,U0790,TX,mobile,affiliate,referral,2,0
2026-02-24,U0803,NY,mobile,direct,(none),2,0
2026-02-24,U0808,VA,mobile,google,organic,2,0
2026-02-24,U0828,TX,mobile,google,organic,3,0
2026-02-24,U0832,IL,mobile,google,organic,3,0
2026-02-24,U0842,NY,desktop,affiliate,referral,1,0
2026-02-24,U0888,NJ,mobile,facebook,paid_social,2,0
2026-02-24,U0894,IL,mobile,google,cpc,3,0
2026-02-24,U0904,NY,mobile,direct,(none),2,0
2026-02-24,U0917,IL,tablet,email,email,1,0
2026-02-24,U0932,OH,mobile,google,cpc,6,0
2026-02-24,U0951,CA,mobile,google,organic,5,0
2026-02-24,U0988,CA,tablet,google,organic,2,0
2026-02-24,U0993,TX,desktop,facebook,paid_social,2,0
2026-02-25,U0515,NY,mobile,instagram,paid_social,2,0
2026-02-25,U0563,PA,desktop,google,cpc,3,0
2026-02-25,U0595,GA,mobile,email,email,3,0
2026-02-25,U0612,NC,mobile,google,organic,1,0
2026-02-25,U0634,TX,desktop,direct,(none),2,0
2026-02-25,U0669,CA,desktop,bing,cpc,2,0
2026-02-25,U0706,CA,mobile,direct,(none),1,0
2026-02-25,U0720,WA,tablet,direct,(none),3,0
2026-02-25,U0723,CA,mobile,instagram,paid_social,4,1
2026-02-25,U0730,PA,mobile,partner_blog,referral,3,0
2026-02-25,U0749,TX,desktop,facebook,paid_social,4,0
2026-02-25,U0761,TX,mobile,google,organic,1,0
2026-02-25,U0777,TX,desktop,google,organic,1,0
2026-02-25,U0784,OH,desktop,direct,(none),2,0
2026-02-25,U0792,CA,mobile,google,cpc,2,0
2026-02-25,U0838,NC,mobile,newsletter,email,2,0
2026-02-25,U0840,TX,mobile,instagram,paid_social,2,0
2026-02-25,U0872,FL,mobile,newsletter,email,1,0
2026-02-25,U0890,IL,mobile,email,email,2,0
2026-02-25,U0901,NC,mobile,google,cpc,5,0
2026-02-25,U0908,NC,tablet,affiliate,referral,3,0
2026-02-25,U0909,TX,mobile,newsletter,email,2,0
2026-02-25,U0935,FL,tablet,google,organic,4,0
2026-02-25,U0954,CA,mobile,partner_blog,referral,3,0
2026-02-25,U0988,CA,tablet,google,organic,1,0
2026-02-25,U1000,CA,desktop,instagram,paid_social,1,0
2026-02-26,U0514,CA,desktop,google,organic,2,0
2026-02-26,U0516,WA,mobile,partner_blog,referral,1,0
2026-02-26,U0521,MA,desktop,google,organic,1,0
2026-02-26,U0530,CA,desktop,facebook,paid_social,1,0
2026-02-26,U0531,CA,desktop,google,organic,2,0
2026-02-26,U0532,AZ,mobile,google,cpc,1,0
2026-02-26,U0534,TX,desktop,google,organic,4,1
2026-02-26,U0537,PA,mobile,email,email,2,0
2026-02-26,U0575,CA,mobile,direct,(none),5,0
2026-02-26,U0587,CA,desktop,affiliate,referral,2,0
2026-02-26,U0588,FL,tablet,facebook,paid_social,1,0
2026-02-26,U0596,CA,desktop,google,cpc,1,0
2026-02-26,U0600,NC,desktop,instagram,paid_social,2,0
2026-02-26,U0601,AZ,desktop,direct,(none),3,0
2026-02-26,U0603,AZ,mobile,google,cpc,6,0
2026-02-26,U0607,VA,mobile,google,cpc,1,0
2026-02-26,U0610,NC,mobile,google,cpc,1,0
2026-02-26,U0617,WA,mobile,email,email,6,0
2026-02-26,U0618,TX,mobile,google,cpc,2,0
2026-02-26,U0632,WA,mobile,google,organic,2,0
2026-02-26,U0638,NY,desktop,google,cpc,2,0
2026-02-26,U0640,VA,desktop,google,organic,2,0
2026-02-26,U0641,PA,desktop,google,organic,3,0
2026-02-26,U0662,NY,mobile,email,email,1,0
2026-02-26,U0670,TX,desktop,affiliate,referral,5,0
2026-02-26,U0671,TX,mobile,instagram,paid_social,3,0
2026-02-26,U0682,IL,desktop,google,organic,1,0
2026-02-26,U0706,CA,mobile,direct,(none),2,0
2026-02-26,U0709,TX,mobile,bing,cpc,1,0
2026-02-26,U0750,VA,desktop,google,cpc,6,0
2026-02-26,U0851,NJ,mobile,google,organic,3,0
2026-02-26,U0869,NY,desktop,newsletter,email,1,0
2026-02-26,U0871,TX,desktop,direct,(none),1,0
2026-02-26,U0875,NJ,mobile,google,organic,2,0
2026-02-26,U0885,VA,mobile,newsletter,email,3,0
2026-02-26,U0892,IL,mobile,affiliate,referral,1,0
2026-02-26,U0902,NC,desktop,direct,(none),2,0
2026-02-26,U0909,TX,mobile,newsletter,email,3,0
2026-02-26,U0970,OH,mobile,instagram,paid_social,1,0
2026-02-26,U0982,NY,mobile,direct,(none),3,0
2026-02-27,U0515,NY,mobile,instagram,paid_social,2,0
2026-02-27,U0524,GA,mobile,google,organic,3,0
2026-02-27,U0541,CA,mobile,email,email,2,0
2026-02-27,U0542,PA,desktop,google,organic,1,0
2026-02-27,U0602,CA,mobile,google,organic,2,0
2026-02-27,U0607,VA,mobile,google,cpc,1,0
2026-02-27,U0611,OH,mobile,google,organic,1,0
2026-02-27,U0614,WA,mobile,google,organic,2,0
2026-02-27,U0618,TX,mobile,google,cpc,3,0
2026-02-27,U0645,NY,mobile,email,email,2,0
2026-02-27,U0676,CO,mobile,facebook,paid_social,2,0
2026-02-27,U0690,PA,desktop,google,organic,1,0
2026-02-27,U0700,CO,mobile,google,cpc,2,0
2026-02-27,U0731,IL,desktop,google,cpc,1,0
2026-02-27,U0744,OH,mobile,google,organic,2,0
2026-02-27,U0745,TX,desktop,affiliate,referral,2,0
2026-02-27,U0783,MA,mobile,bing,cpc,2,0
2026-02-27,U0787,MA,desktop,email,email,2,0
2026-02-27,U0796,CA,desktop,direct,(none),2,1
2026-02-27,U0810,NJ,mobile,google,cpc,1,0
2026-02-27,U0821,PA,desktop,google,cpc,4,0
2026-02-27,U0839,MA,desktop,affiliate,referral,1,0
2026-02-27,U0858,VA,mobile,google,cpc,4,0
2026-02-27,U0859,FL,mobile,direct,(none),2,0
2026-02-27,U0865,CA,mobile,bing,cpc,3,1
2026-02-27,U0876,NY,mobile,google,cpc,2,0
2026-02-27,U0877,TX,mobile,google,organic,4,0
2026-02-27,U0879,TX,desktop,google,cpc,1,1
2026-02-27,U0887,WA,mobile,google,organic,1,0
2026-02-27,U0890,IL,mobile,email,email,1,0
2026-02-27,U0898,PA,mobile,newsletter,email,3,0
2026-02-27,U0914,MA,desktop,instagram,paid_social,3,0
2026-02-27,U0921,CA,mobile,partner_blog,referral,3,0
2026-02-27,U0928,NJ,tablet,google,organic,1,0
2026-02-27,U0945,VA,mobile,instagram,paid_social,1,0
2026-02-27,U0961,CA,tablet,google,organic,2,0
2026-02-27,U0980,TX,tablet,google,organic,1,0
2026-02-28,U0510,FL,desktop,instagram,paid_social,4,0
2026-02-28,U0538,NY,desktop,google,organic,2,0
2026-02-28,U0572,CA,mobile,email,email,1,0
2026-02-28,U0576,NC,desktop,google,organic,5,0
2026-02-28,U0584,MA,mobile,google,organic,1,0
2026-02-28,U0609,TX,desktop,bing,cpc,3,0
2026-02-28,U0616,MA,mobile,google,cpc,2,0
2026-02-28,U0623,IL,desktop,google,organic,3,0
2026-02-28,U0629,CO,desktop,google,organic,2,0
2026-02-28,U0638,NY,desktop,google,cpc,3,0
2026-02-28,U0639,NC,mobile,google,organic,1,0
2026-02-28,U0640,VA,desktop,google,organic,2,0
2026-02-28,U0644,IL,mobile,direct,(none),3,0
2026-02-28,U0658,NY,mobile,facebook,paid_social,1,0
2026-02-28,U0663,NY,mobile,partner_blog,referral,3,0
2026-02-28,U0676,CO,mobile,facebook,paid_social,4,0
2026-02-28,U0689,CA,mobile,google,organic,1,0
2026-02-28,U0691,TX,desktop,bing,cpc,1,0
2026-02-28,U0692,NC,mobile,direct,(none),3,0
2026-02-28,U0770,TX,mobile,email,email,4,0
2026-02-28,U0776,MA,mobile,partner_blog,referral,3,1
2026-02-28,U0777,TX,desktop,google,organic,2,0
2026-02-28,U0794,MA,mobile,instagram,paid_social,2,0
2026-02-28,U0809,MA,mobile,google,organic,1,0
2026-02-28,U0811,AZ,mobile,google,organic,3,0
2026-02-28,U0812,AZ,mobile,direct,(none),3,0
2026-02-28,U0825,NC,mobile,google,organic,1,0
2026-02-28,U0826,NY,desktop,direct,(none),4,0
2026-02-28,U0871,TX,desktop,direct,(none),1,0
2026-02-28,U0880,FL,mobile,google,cpc,2,0
2026-02-28,U0895,TX,mobile,direct,(none),2,0
2026-02-28,U0899,CA,mobile,google,cpc,1,0
2026-02-28,U0911,MA,desktop,google,cpc,2,0
2026-02-28,U0920,CA,mobile,bing,cpc,3,0
2026-02-28,U0921,CA,mobile,partner_blog,referral,2,0
2026-02-28,U0923,CA,mobile,partner_blog,referral,2,0
2026-02-28,U0942,AZ,mobile,google,organic,1,0
2026-02-28,U0943,AZ,desktop,newsletter,email,4,0
2026-02-28,U0945,VA,mobile,instagram,paid_social,2,0
2026-03-01,U1021,TX,mobile,affiliate,referral,2,0
2026-03-01,U1077,TX,mobile,instagram,paid_social,2,0
2026-03-01,U1101,FL,desktop,google,organic,1,0
2026-03-01,U1125,CA,mobile,google,organic,1,0
2026-03-01,U1129,IL,mobile,facebook,paid_social,2,0
2026-03-01,U1135,NJ,mobile,direct,(none),1,0
2026-03-01,U1137,NY,desktop,email,email,2,0
2026-03-01,U1170,TX,mobile,bing,cpc,5,0
2026-03-01,U1186,TX,mobile,google,organic,2,0
2026-03-01,U1207,WA,mobile,instagram,paid_social,1,0
2026-03-01,U1231,IL,mobile,google,organic,2,0
2026-03-01,U1262,PA,desktop,google,cpc,1,0
2026-03-01,U1295,CA,mobile,direct,(none),2,0
2026-03-01,U1297,MA,desktop,email,email,2,0
2026-03-01,U1336,CA,mobile,facebook,paid_social,2,0
2026-03-01,U1369,FL,desktop,email,email,2,1
2026-03-01,U1370,CA,desktop,facebook,paid_social,1,0
2026-03-01,U1400,FL,desktop,instagram,paid_social,3,0
2026-03-01,U1457,VA,mobile,google,cpc,2,0
2026-03-01,U1468,GA,mobile,google,organic,2,0
2026-03-02,U1014,GA,desktop,google,cpc,3,0
2026-03-02,U1052,CA,mobile,email,email,2,0
2026-03-02,U1076,OH,mobile,partner_blog,referral,1,0
2026-03-02,U1078,FL,mobile,instagram,paid_social,2,0
2026-03-02,U1091,FL,mobile,instagram,paid_social,3,0
2026-03-02,U1092,NJ,mobile,direct,(none),2,0
2026-03-02,U1129,IL,mobile,facebook,paid_social,2,0
2026-03-02,U1183,WA,desktop,google,organic,2,0
2026-03-02,U1199,GA,mobile,instagram,paid_social,4,0
2026-03-02,U1223,CA,desktop,instagram,paid_social,2,1
2026-03-02,U1255,TX,mobile,facebook,paid_social,1,0
2026-03-02,U1282,TX,mobile,facebook,paid_social,2,0
2026-03-02,U1304,WA,mobile,google,organic,1,0
2026-03-02,U1313,NJ,desktop,google,cpc,2,0
2026-03-02,U1316,TX,mobile,facebook,paid_social,3,1
2026-03-02,U1328,CA,mobile,google,organic,2,0
2026-03-02,U1342,MA,desktop,direct,(none),6,0
2026-03-02,U1348,TX,mobile,email,email,2,0
2026-03-02,U1360,NJ,mobile,google,cpc,1,0
2026-03-02,U1407,NY,mobile,facebook,paid_social,2,0
2026-03-02,U1414,NJ,desktop,direct,(none),3,0
2026-03-02,U1437,TX,mobile,google,cpc,1,0
2026-03-02,U1452,FL,mobile,affiliate,referral,2,0
2026-03-02,U1459,AZ,mobile,facebook,paid_social,2,0
2026-03-02,U1460,TX,mobile,google,organic,1,0
2026-03-02,U1473,CA,mobile,google,organic,3,0
2026-03-02,U1482,CA,tablet,google,organic,2,0
2026-03-02,U1489,WA,mobile,instagram,paid_social,3,0
2026-03-03,U1002,CA,mobile,google,organic,1,1
2026-03-03,U1025,NY,desktop,google,organic,1,0
2026-03-03,U1034,VA,desktop,google,cpc,1,0
2026-03-03,U1042,GA,mobile,google,organic,1,0
2026-03-03,U1058,TX,desktop,bing,cpc,3,0
2026-03-03,U1081,WA,mobile,direct,(none),1,0
2026-03-03,U1088,IL,mobile,google,organic,1,0
2026-03-03,U1146,OH,desktop,google,organic,1,0
2026-03-03,U1150,OH,desktop,google,organic,3,0
2026-03-03,U1167,NJ,desktop,facebook,paid_social,5,0
2026-03-03,U1210,CO,desktop,instagram,paid_social,4,0
2026-03-03,U1220,FL,mobile,google,organic,2,0
2026-03-03,U1250,NJ,desktop,google,organic,4,0
2026-03-03,U1252,OH,desktop,direct,(none),3,0
2026-03-03,U1283,OH,mobile,google,cpc,1,0
2026-03-03,U1287,GA,mobile,affiliate,referral,4,1
2026-03-03,U1291,WA,desktop,direct,(none),4,0
2026-03-03,U1311,AZ,desktop,email,email,3,0
2026-03-03,U1319,NY,desktop,google,cpc,1,0
2026-03-03,U1328,CA,mobile,google,organic,2,1
2026-03-03,U1344,GA,desktop,google,organic,4,0
2026-03-03,U1383,CA,mobile,google,organic,1,0
2026-03-03,U1390,CA,mobile,direct,(none),3,0
2026-03-03,U1400,FL,desktop,instagram,paid_social,2,0
2026-03-03,U1410,CA,mobile,partner_blog,referral,1,0
2026-03-03,U1416,CA,tablet,partner_blog,referral,1,0
2026-03-03,U1427,NY,tablet,google,cpc,1,0
2026-03-03,U1434,TX,mobile,direct,(none),2,0
2026-03-03,U1442,OH,mobile,direct,(none),1,1
2026-03-03,U1463,PA,desktop,bing,cpc,2,0
2026-03-03,U1472,PA,tablet,instagram,paid_social,3,1
2026-03-04,U1011,NY,mobile,affiliate,referral,3,0
2026-03-04,U1029,WA,mobile,affiliate,referral,2,0
2026-03-04,U1040,NY,desktop,google,cpc,2,0
2026-03-04,U1049,GA,desktop,google,cpc,4,0
2026-03-04,U1068,IL,mobile,instagram,paid_social,4,0
2026-03-04,U1086,WA,desktop,google,organic,2,0
2026-03-04,U1091,FL,mobile,instagram,paid_social,3,0
2026-03-04,U1093,VA,desktop,direct,(none),4,1
2026-03-04,U1112,CA,mobile,google,organic,2,0
2026-03-04,U1118,NJ,mobile,google,cpc,1,0
2026-03-04,U1264,WA,desktop,instagram,paid_social,4,0
2026-03-04,U1279,TX,desktop,direct,(none),3,0
2026-03-04,U1283,OH,mobile,google,cpc,2,0
2026-03-04,U1304,WA,mobile,google,organic,1,0
2026-03-04,U1325,CO,desktop,direct,(none),3,0
2026-03-04,U1348,TX,mobile,email,email,3,1
2026-03-04,U1362,CA,desktop,instagram,paid_social,4,0
2026-03-04,U1396,VA,mobile,facebook,paid_social,2,0
2026-03-04,U1404,OH,desktop,direct,(none),2,0
2026-03-04,U1417,OH,mobile,newsletter,email,2,0
2026-03-04,U1438,WA,mobile,email,email,1,0
2026-03-04,U1449,TX,tablet,google,cpc,1,0
2026-03-04,U1454,TX,desktop,google,organic,2,0
2026-03-04,U1456,FL,mobile,direct,(none),2,1
2026-03-04,U1464,PA,desktop,google,cpc,2,0
2026-03-05,U1008,CA,mobile,partner_blog,referral,3,0
2026-03-05,U1011,NY,mobile,affiliate,referral,2,0
2026-03-05,U1018,NC,mobile,direct,(none),3,0
2026-03-05,U1022,VA,mobile,google,organic,1,1
2026-03-05,U1032,AZ,desktop,email,email,1,0
2026-03-05,U1036,FL,mobile,google,organic,2,0
2026-03-05,U1044,MA,desktop,instagram,paid_social,2,0
2026-03-05,U1047,MA,mobile,instagram,paid_social,4,0
2026-03-05,U1055,WA,mobile,google,cpc,1,0
2026-03-05,U1061,TX,mobile,google,cpc,5,0
2026-03-05,U1067,AZ,mobile,instagram,paid_social,2,0
2026-03-05,U1085,NY,mobile,direct,(none),4,0
2026-03-05,U1092,NJ,mobile,direct,(none),3,1
2026-03-05,U1100,IL,desktop,direct,(none),1,1
2026-03-05,U1101,FL,desktop,google,organic,2,0
2026-03-05,U1103,PA,mobile,google,cpc,4,0
2026-03-05,U1111,VA,tablet,instagram,paid_social,1,0
2026-03-05,U1123,AZ,desktop,google,cpc,3,0
2026-03-05,U1142,FL,mobile,direct,(none),2,0
2026-03-05,U1162,NY,mobile,instagram,paid_social,2,0
2026-03-05,U1167,NJ,desktop,facebook,paid_social,1,0
2026-03-05,U1175,CA,desktop,affiliate,referral,1,0
2026-03-05,U1177,VA,mobile,facebook,paid_social,3,0
2026-03-05,U1187,TX,mobile,google,cpc,1,0
2026-03-05,U1189,CA,mobile,newsletter,email,2,0
2026-03-05,U1200,FL,desktop,email,email,2,0
2026-03-05,U1206,NC,mobile,google,organic,4,0
2026-03-05,U1262,PA,desktop,google,cpc,3,0
2026-03-05,U1313,NJ,desktop,google,cpc,2,0
2026-03-05,U1322,CA,mobile,affiliate,referral,1,0
2026-03-05,U1371,AZ,mobile,instagram,paid_social,3,0
2026-03-05,U1389,CA,desktop,direct,(none),2,0
2026-03-05,U1407,NY,mobile,facebook,paid_social,2,1
2026-03-05,U1415,FL,mobile,google,organic,2,0
2026-03-05,U1431,TX,mobile,google,cpc,1,0
2026-03-05,U1432,CA,mobile,direct,(none),2,0
2026-03-05,U1451,FL,desktop,google,cpc,2,0
2026-03-05,U1455,WA,mobile,google,organic,1,0
2026-03-05,U1466,GA,mobile,email,email,1,0
2026-03-05,U1491,CA,mobile,google,organic,1,0
2026-03-05,U1497,NJ,mobile,direct,(none),3,0
2026-03-06,U1009,GA,mobile,instagram,paid_social,4,0
2026-03-06,U1060,IL,desktop,google,organic,1,0
2026-03-06,U1090,VA,desktop,partner_blog,referral,3,0
2026-03-06,U1110,OH,mobile,google,organic,3,0
2026-03-06,U1130,CA,mobile,instagram,paid_social,3,0
2026-03-06,U1165,WA,desktop,google,cpc,1,0
2026-03-06,U1169,FL,mobile,instagram,paid_social,1,0
2026-03-06,U1172,GA,mobile,direct,(none),3,0
2026-03-06,U1173,NJ,mobile,google,organic,1,0
2026-03-06,U1175,CA,desktop,affiliate,referral,4,0
2026-03-06,U1216,TX,mobile,facebook,paid_social,2,0
2026-03-06,U1224,VA,desktop,google,organic,3,0
2026-03-06,U1229,TX,mobile,google,cpc,4,0
2026-03-06,U1241,CA,desktop,facebook,paid_social,2,0
2026-03-06,U1246,TX,tablet,google,organic,2,0
2026-03-06,U1272,CA,mobile,google,organic,4,0
2026-03-06,U1279,TX,desktop,direct,(none),4,0
2026-03-06,U1285,CA,mobile,google,cpc,2,0
2026-03-06,U1300,NJ,mobile,newsletter,email,2,0
2026-03-06,U1346,WA,mobile,instagram,paid_social,5,0
2026-03-06,U1358,NY,desktop,affiliate,referral,1,1
2026-03-06,U1365,TX,tablet,newsletter,email,4,0
2026-03-06,U1381,WA,desktop,instagram,paid_social,4,0
2026-03-06,U1412,WA,desktop,google,cpc,2,0
2026-03-06,U1422,CA,mobile,direct,(none),2,0
2026-03-06,U1428,VA,desktop,google,organic,1,0
2026-03-06,U1447,IL,desktop,google,organic,2,0
2026-03-06,U1452,FL,mobile,affiliate,referral,2,0
2026-03-06,U1458,GA,mobile,direct,(none),1,0
2026-03-06,U1476,CA,desktop,partner_blog,referral,1,0
2026-03-06,U1478,AZ,mobile,google,organic,1,0
